21,21,"MAN",PERSON_NOUN,"MAN (O.S.)",0.7,null
22,22,"MAN",SPEAKER_ABOVE_DIALOGUE,"MAN/Are you about a size 14?",1.0,NameDatabase@34ce8af7
22,22,"CATHERINE",SPEAKER_ABOVE_DIALOGUE,"CATHERINE/(surprised)",1.0,NameDatabase@34ce8af7
22,22,"MAN",SPEAKER_ABOVE_DIALOGUE,"MAN/Good.",1.0,NameDatabase@34ce8af7
22,22,"MAN",SPEAKER_ABOVE_DIALOGUE,"MAN/Good.",1.0,NameDatabase@34ce8af7
22,22,"MAN",SPEAKER_ABOVE_DIALOGUE,"MAN/Gooood...",1.0,NameDatabase@34ce8af7
22,22,"She",NAMEFINDER_ME,"head with his cast . She moans , slumps unconscious ,",0.8946857800529726,NameDatabase@34ce8af7
22,22,"MAN",PERSON_NOUN,"MAN",0.7,null
22,22,"MAN",PERSON_NOUN,"MAN",0.7,null
22,22,"MAN",PERSON_NOUN,"MAN",0.7,null
22,22,"MAN",PERSON_NOUN,"MAN",0.7,null
23,23,"Catherine",NAMEFINDER_ME,"ANGLE - CLOSE - on Catherine ' s grocery bag ,",1.0,NameDatabase@34ce8af7
24,24,"INSTRUCTOR",SPEAKER_WITH_VO_OS,"INSTRUCTOR (O.S.)/Electron microscopy reveals fiber",0.7,NameDatabase@34ce8af7
24,24,"INSTRUCTOR",SPEAKER_WITH_VO_OS,"INSTRUCTOR (O.S.)/Both of these blouses were worn by",0.7,NameDatabase@34ce8af7
24,24,"INSTRUCTOR",SPEAKER_WITH_VO_OS,"INSTRUCTOR (O.S.)/The bunching you see - this",0.7,NameDatabase@34ce8af7
24,24,"BRIGHAM",SPEAKER_ABOVE_DIALOGUE,"BRIGHAM/Clarice Starling! Are you in here?",0.7,NameDatabase@34ce8af7
24,24,"Each",NAMEFINDER_ME,"students in the background . Each trainee has his own microscope",0.7327919566808564,NameDatabase@34ce8af7
24,24,"John Brigham",NAMEFINDER_ME,"the same pair ... as John Brigham , the gunnery instructor ,",1.0,NameDatabase@34ce8af7
25,25,"BRIGHAM",SPEAKER_ABOVE_DIALOGUE,"BRIGHAM/Get your field gear, take stuff for",0.7,NameDatabase@34ce8af7
25,25,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Where?",0.8,NameDatabase@34ce8af7
25,25,"BRIGHAM",SPEAKER_ABOVE_DIALOGUE,"BRIGHAM/Some fishermen in West Virginia found",0.7,NameDatabase@34ce8af7
25,25,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(thinking quickly)",0.8,NameDatabase@34ce8af7
25,25,"Jack",NAMEFINDER_ME,"about a week , and Jack needs somebody that can print",1.0,NameDatabase@34ce8af7
26,26,"BRIGHAM",SPEAKER_ABOVE_DIALOGUE,"BRIGHAM/Jack's pretty tough on you, isn't",0.7,NameDatabase@34ce8af7
26,26,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Sometimes.",0.8,NameDatabase@34ce8af7
26,26,"BRIGHAM",SPEAKER_ABOVE_DIALOGUE,"BRIGHAM/He's got a lot on his mind besides",0.7,NameDatabase@34ce8af7
26,26,"BRIGHAM",SPEAKER_ABOVE_DIALOGUE,"BRIGHAM/You're goin' in the field, so you",0.7,NameDatabase@34ce8af7
26,26,"BRIGHAM",SPEAKER_ABOVE_DIALOGUE,"BRIGHAM/Wear it, don't ever leave it in your",0.7,NameDatabase@34ce8af7
26,26,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I will... I promise.",0.8,NameDatabase@34ce8af7
26,26,"BRIGHAM",SPEAKER_ABOVE_DIALOGUE,"BRIGHAM/Listen, I hope you never need a thing",0.7,NameDatabase@34ce8af7
26,26,"BRIGHAM",SPEAKER_ABOVE_DIALOGUE,"BRIGHAM/Bless you, Starling...",0.7,NameDatabase@34ce8af7
26,26,"Jack",NAMEFINDER_ME,"and a weekend bag . Jack ' s pretty tough on",1.0,NameDatabase@34ce8af7
26,26,"Bella",NAMEFINDER_ME,"Bill ... His wife , Bella , is real sick .",1.0,NameDatabase@34ce8af7
26,26,"Jack",NAMEFINDER_ME,"' ve got something ... Jack sees it , I do",1.0,NameDatabase@34ce8af7
26,26,"She",NAMEFINDER_ME,", you can shoot . She nods , climbs out .",0.897104065864555,NameDatabase@34ce8af7
27,27,"CRAWFORD",SPEAKER_WITH_VO_OS,"CRAWFORD (O.S.)/He keeps them alive for three days.",1.0,NameDatabase@34ce8af7
27,27,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Why, we don't yet know... There's no",0.7,NameDatabase@34ce8af7
27,27,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/So. Three days. Then he shoots them,",0.7,NameDatabase@34ce8af7
27,27,"CRAWFORD",SPEAKER_WITH_VO_OS,"CRAWFORD (O.S.)/A big girl, like all the rest. Went",1.0,NameDatabase@34ce8af7
27,27,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Blue square for Belvedere, Ohio,",0.7,NameDatabase@34ce8af7
27,27,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/There's no correlation at all between",0.8,NameDatabase@34ce8af7
27,27,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Good idea, but he thought of it,",0.7,NameDatabase@34ce8af7
27,27,"The",NAMEFINDER_ME,"folder in her lap . The cover reads "" Case File",1.0,NameDatabase@34ce8af7
27,27,"She",NAMEFINDER_ME,"is moody , distracted . She hesitates , then opens the",1.0,NameDatabase@34ce8af7
27,27,"Bobby",NAMEFINDER_ME,", are you hot ? Bobby , it ' s too",1.0,NameDatabase@34ce8af7
28,28,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Talk about him, Starling. Tell me",0.7,NameDatabase@34ce8af7
28,28,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(choosing her words",0.8,NameDatabase@34ce8af7
28,28,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Why?",0.7,NameDatabase@34ce8af7
28,28,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/What he does with them - takes",0.8,NameDatabase@34ce8af7
28,28,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Why not?",0.7,NameDatabase@34ce8af7
28,28,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/He's got a real taste for it now.",0.8,NameDatabase@34ce8af7
28,28,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/(a beat; impressed)",0.7,NameDatabase@34ce8af7
28,28,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(quietly, evenly)",0.8,NameDatabase@34ce8af7
28,28,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Okay, Starling. Let's have it.",0.7,NameDatabase@34ce8af7
28,28,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/You haven't said a word today about",0.8,NameDatabase@34ce8af7
28,28,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/What should I say? You did fine work.",0.7,NameDatabase@34ce8af7
28,28,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/You knew. You knew from the start",0.8,NameDatabase@34ce8af7
28,28,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/(beat)",0.7,NameDatabase@34ce8af7
28,28,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/He starts this - buzzing in me, in",0.8,NameDatabase@34ce8af7
28,28,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Number One. Maybe there's a",0.7,NameDatabase@34ce8af7
28,28,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Number Three, I didn't bring you",0.7,NameDatabase@34ce8af7
28,28,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/(softly)",0.7,NameDatabase@34ce8af7
28,28,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/School's out, Starling.",0.7,NameDatabase@34ce8af7
28,28,"Lecter",NAMEFINDER_ME,"knack "" for Dr . Lecter ? He studies her a",1.0,NameDatabase@34ce8af7
28,28,"Lecter",NAMEFINDER_ME,"knew from the start that Lecter held the key to this",1.0,NameDatabase@34ce8af7
28,28,"Crawford",NAMEFINDER_ME,"used me , Mr . Crawford . A shadow of regret",0.8181432073600989,NameDatabase@34ce8af7
28,28,"They",NAMEFINDER_ME,"mountains in the background . They slow , turn . Number",0.7488401623242421,NameDatabase@34ce8af7
28,28,"Its",NAMEFINDER_ME,"big white frame house . Its sign reads "" Potter Funeral",0.9714988039986819,NameDatabase@34ce8af7
28,28,"Potter Funeral Home",NAMEFINDER_ME,". Its sign reads "" Potter Funeral Home . "" Two troopers climb",1.0,NameDatabase@34ce8af7
28,28,"Crawford",NAMEFINDER_ME,"Crawford ' s window . Crawford nods to him , then",0.7583764045246868,NameDatabase@34ce8af7
28,28,"a tidy little",PERSON_INTRO,"By now the two cars are entering a tidy little town - tree-",0.7,null
29,29,"COUNTRY PEOPLE",SPEAKER_ABOVE_DIALOGUE,"COUNTRY PEOPLE/in their somber best, filing into the mortuary for a service.",0.7,NameDatabase@34ce8af7
29,29,"CRAWFORD",SPEAKER_WITH_VO_OS,"CRAWFORD (V.O.)/Starling...?",1.0,NameDatabase@34ce8af7
29,29,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/We're around back.",0.7,NameDatabase@34ce8af7
29,29,"OLD CLARICE",PERSON_ADJ,"THE SAD, 10 YEAR-OLD CLARICE",0.7,null
29,29,"CHILD",PERSON_NOUN,"CHILD'S POV",0.7,null
30,30,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Sheriff Perkins? Jack Crawford, FBI...",0.7,NameDatabase@34ce8af7
30,30,"SHERIFF",SPEAKER_ABOVE_DIALOGUE,"SHERIFF/(grim, unsociable)",0.7,NameDatabase@34ce8af7
30,30,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Well sir, that's where we can help.",0.7,NameDatabase@34ce8af7
30,30,"SHERIFF",SPEAKER_ABOVE_DIALOGUE,"SHERIFF/I don't even know you, Mister... Now",0.7,NameDatabase@34ce8af7
30,30,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Sheriff, this, ah - this type of sex",0.7,NameDatabase@34ce8af7
30,30,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/burning at this slight, is left alone with the troopers, who",0.8,NameDatabase@34ce8af7
30,30,"SHERIFF",SPEAKER_ABOVE_DIALOGUE,"SHERIFF/Oscar, run fetch Dr. Akin from the",0.7,NameDatabase@34ce8af7
30,30,"Sheriff Perkins",NAMEFINDER_ME,"hands with the sheriff . Sheriff Perkins ? Jack Crawford , FBI",1.0,NameDatabase@34ce8af7
30,30,"Jack Crawford",NAMEFINDER_ME,"sheriff . Sheriff Perkins ? Jack Crawford , FBI ... This is",1.0,NameDatabase@34ce8af7
30,30,"Oscar",NAMEFINDER_ME,", addresses his deputy . Oscar , run fetch Dr .",1.0,NameDatabase@34ce8af7
30,30,"Akin",NAMEFINDER_ME,", run fetch Dr . Akin from the chapel . And",0.9505473766278587,NameDatabase@34ce8af7
30,30,"Officer Starling. We",PERSON_INTRO,"This is Officer Starling. We",0.7,null
31,31,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/I need a six-way linkup! Chicago,",0.7,NameDatabase@34ce8af7
31,31,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/is pulling on a pair of surgical gloves. She raises her voice,",0.8,NameDatabase@34ce8af7
31,31,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Gentlemen. You officers and gentlemen!",0.8,NameDatabase@34ce8af7
31,31,"CLARICE",SPEAKER_WITH_VO_OS,"CLARICE (O.S.)/Y'all brought her this far, and I",1.0,NameDatabase@34ce8af7
31,31,"FAVORING CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"FAVORING CRAWFORD/as he looks at Clarice with a new degree of respect. Men",0.7,NameDatabase@34ce8af7
31,31,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/(on phone)",0.7,NameDatabase@34ce8af7
31,31,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/at a side counter, has turned back to her open fingerprint",0.8,NameDatabase@34ce8af7
31,31,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(pause; softly)",0.8,NameDatabase@34ce8af7
31,31,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/What do you see, Starling?",0.7,NameDatabase@34ce8af7
31,31,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Well, she's not local. Her ears are",0.8,NameDatabase@34ce8af7
31,31,"CLARICE",SPEAKER_WITH_VO_OS,"CLARICE (O.S.)/She waxed her legs, I think... A big",1.0,NameDatabase@34ce8af7
31,31,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Two of the fingernails are broken",0.8,NameDatabase@34ce8af7
31,31,"LAMAR",SPEAKER_ABOVE_DIALOGUE,"LAMAR/Them fishhooks are set too close",1.0,NameDatabase@34ce8af7
31,31,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Think they were runnin' a trotline?",0.8,NameDatabase@34ce8af7
31,31,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(to Crawford)",0.8,NameDatabase@34ce8af7
31,31,"LAMAR",SPEAKER_ABOVE_DIALOGUE,"LAMAR/Right... Are you from around here?",1.0,NameDatabase@34ce8af7
31,31,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/They do it lots of places.",0.8,NameDatabase@34ce8af7
31,31,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Get photos of her teeth. Then we'll",0.7,NameDatabase@34ce8af7
31,31,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/She's got something in her throat.",0.8,NameDatabase@34ce8af7
31,31,"LAMAR",SPEAKER_ABOVE_DIALOGUE,"LAMAR/When a body comes out of the water,",1.0,NameDatabase@34ce8af7
31,31,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/What is it - some kind of seed pod?",0.7,NameDatabase@34ce8af7
31,31,"LAMAR",SPEAKER_ABOVE_DIALOGUE,"LAMAR/Nawsir, that's a bug cocoon. But how",1.0,NameDatabase@34ce8af7
31,31,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/She'll be easier to print if we turn",0.7,NameDatabase@34ce8af7
31,31,"LAMAR",SPEAKER_ABOVE_DIALOGUE,"LAMAR/Yessir, I will. Clarice takes a jar",1.0,NameDatabase@34ce8af7
31,31,"CRAWFORD",SPEAKER_WITH_VO_OS,"CRAWFORD (O.S.)/Starling - what do you make of these?",1.0,NameDatabase@34ce8af7
31,31,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I don't know. I didn't see those on",0.8,NameDatabase@34ce8af7
31,31,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/They weren't there. Get close-ups.",0.7,NameDatabase@34ce8af7
31,31,"Akin",NAMEFINDER_ME,"BENEATH TABLE as Dr . Akin gently lifts aside one of",1.0,NameDatabase@34ce8af7
31,31,"DEAD GIRL",PERSON_NOUN,"SIDE ANGLE - CLOSE ON THE DEAD GIRL'S FACE",0.7,null
32,32,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Thanks, I'm not thirsty.",0.8,NameDatabase@34ce8af7
32,32,"LAMAR",SPEAKER_ABOVE_DIALOGUE,"LAMAR/No, hold it under your chin, there,",1.0,NameDatabase@34ce8af7
32,32,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/When I told that sheriff we shouldn't",0.7,NameDatabase@34ce8af7
32,32,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/It matters, Mr. Crawford... Other",0.8,NameDatabase@34ce8af7
32,32,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/(beat)",0.7,NameDatabase@34ce8af7
32,32,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/When we get back, I want you to run",0.7,NameDatabase@34ce8af7
32,32,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I'm wondering if he's done that before -",0.8,NameDatabase@34ce8af7
32,32,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/(shakes his head)",0.7,NameDatabase@34ce8af7
32,32,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Then have the lab check Raspail's",0.8,NameDatabase@34ce8af7
32,32,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/You seem pretty sure of that.",0.7,NameDatabase@34ce8af7
32,32,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Raspail was killed by the same man",0.8,NameDatabase@34ce8af7
32,32,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/Before we caught him, Lecter had a",0.7,NameDatabase@34ce8af7
32,32,"Lecter",NAMEFINDER_ME,"at her ) Dr . Lecter ' s patient - have",1.0,NameDatabase@34ce8af7
33,33,"CATHERINE MARTIN",SPEAKER_ABOVE_DIALOGUE,"CATHERINE MARTIN/looks up at him. She is standing on the cement bottom of the",1.0,NameDatabase@34ce8af7
33,33,"CATHERINE",SPEAKER_ABOVE_DIALOGUE,"CATHERINE/Mister... my family will pay cash.",1.0,NameDatabase@34ce8af7
33,33,"CATHERINE",SPEAKER_ABOVE_DIALOGUE,"CATHERINE/(under her breath)",1.0,NameDatabase@34ce8af7
33,33,"CATHERINE",SPEAKER_ABOVE_DIALOGUE,"CATHERINE/Mister, if you let me go, I won't",1.0,NameDatabase@34ce8af7
33,33,"CATHERINE",SPEAKER_ABOVE_DIALOGUE,"CATHERINE/Is that all...? See - see, my mom is",1.0,NameDatabase@34ce8af7
33,33,"BLOODY FINGER TRACKS",SPEAKER_ABOVE_DIALOGUE,"BLOODY FINGER TRACKS/dried now, brownish - left by many pairs of frenzied hands...",0.7,NameDatabase@34ce8af7
33,33,"Whatever",NAMEFINDER_ME,"family will pay cash . Whatever ransom you ' re askin",0.9593236707222953,NameDatabase@34ce8af7
33,33,"The",NAMEFINDER_ME,"get the hose again . The little dog squirms in his",1.0,NameDatabase@34ce8af7
33,33,"Catherine",NAMEFINDER_ME,"- AT PIT BOTTOM as Catherine kneels , turning slightly away",1.0,NameDatabase@34ce8af7
33,33,"MR. GUMB",PERSON_INTRO,"arms, stroking it. This is MR. GUMB, aka ""Buffalo Bill.""",0.7,null
34,34,"ARDELIA",SPEAKER_ABOVE_DIALOGUE,"ARDELIA/You better come see this.",0.8,NameDatabase@34ce8af7
34,34,"Ardelia",NAMEFINDER_ME,"a thick law book . Ardelia sticks her head in the",1.0,NameDatabase@34ce8af7
35,35,"TV ANCHOR",SPEAKER_ABOVE_DIALOGUE,"TV ANCHOR/Memphis Police sources indicate that",0.7,NameDatabase@34ce8af7
35,35,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/looks at Ardelia, surprised. Other trainees are drifting",0.8,NameDatabase@34ce8af7
35,35,"TV ANCHOR",SPEAKER_ABOVE_DIALOGUE,"TV ANCHOR/...to its highest levels, the",0.7,NameDatabase@34ce8af7
35,35,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(whispers)",0.8,NameDatabase@34ce8af7
35,35,"ARDELIA",SPEAKER_ABOVE_DIALOGUE,"ARDELIA/Why does she keep repeating the name?",0.8,NameDatabase@34ce8af7
35,35,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Somebody's coaching her... They're",0.8,NameDatabase@34ce8af7
35,35,"NEW FOOTAGE",SPEAKER_ABOVE_DIALOGUE,"NEW FOOTAGE/as we see (NIGHT, TELEPHOTO) - a taped-off section of",0.7,NameDatabase@34ce8af7
35,35,"ARDELIA",SPEAKER_ABOVE_DIALOGUE,"ARDELIA/I don't know whether to say ""I'm",0.8,NameDatabase@34ce8af7
35,35,"Catherine Martin",NAMEFINDER_ME,"filled with a photo of Catherine Martin . ... was listed at",1.0,NameDatabase@34ce8af7
35,35,"Young",NAMEFINDER_ME,"of grim calling card . Young Catherine Martin , as we",1.0,NameDatabase@34ce8af7
35,35,"Catherine Martin",NAMEFINDER_ME,"grim calling card . Young Catherine Martin , as we ' ve",1.0,NameDatabase@34ce8af7
35,35,"Ruth Martin",NAMEFINDER_ME,"U . S . Senator Ruth Martin - looks at Ardelia ,",1.0,NameDatabase@34ce8af7
35,35,"Martin",NAMEFINDER_ME,"Just moments ago , Senator Martin made this dramatic personal plea",1.0,NameDatabase@34ce8af7
35,35,"Catherine",NAMEFINDER_ME,"see . Her name is Catherine ... Clarice is moved by",1.0,NameDatabase@34ce8af7
35,35,"Catherine",NAMEFINDER_ME,"trying to make him see Catherine as a person - not",1.0,NameDatabase@34ce8af7
35,35,"Catherine",NAMEFINDER_ME,"beg you - release my Catherine ... as we see (",1.0,NameDatabase@34ce8af7
35,35,"Catherine",NAMEFINDER_ME,"taped - off section of Catherine ' s parking lot .",1.0,NameDatabase@34ce8af7
35,35,"Jack Crawford",NAMEFINDER_ME,"STILL TV FOOTAGE ) as Jack Crawford is seen striding towards the",1.0,NameDatabase@34ce8af7
35,35,"Catherine",NAMEFINDER_ME,"towards the front door of Catherine ' s apartment , followed",1.0,NameDatabase@34ce8af7
35,35,"Burroughs",NAMEFINDER_ME,"s apartment , followed by Burroughs and other agents . One",0.9939836493585679,NameDatabase@34ce8af7
36,36,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/I don't think he knew that she's a",0.7,NameDatabase@34ce8af7
37,37,"CRAWFORD",SPEAKER_WITH_VO_OS,"CRAWFORD (V.O.)/By now, Bill's had her for 36 hours.",1.0,NameDatabase@34ce8af7
37,37,"Bill",NAMEFINDER_ME,"fangs . By now , Bill ' s had her for",1.0,NameDatabase@34ce8af7
38,38,"RODEN",SPEAKER_WITH_VO_OS,"RODEN (V.O.)/Time, Pilch! My move.",1.0,NameDatabase@34ce8af7
38,38,"PILCHER",SPEAKER_WITH_VO_OS,"PILCHER (V.O.)/No fair! You lured him with produce.",1.0,NameDatabase@34ce8af7
38,38,"RODEN",SPEAKER_ABOVE_DIALOGUE,"RODEN/Tough noogies! It's still my turn.",0.7,NameDatabase@34ce8af7
38,38,"CLARICE",SPEAKER_WITH_VO_OS,"CLARICE (O.S.)/If the beetle moves one of your men,",1.0,NameDatabase@34ce8af7
38,38,"RODEN",SPEAKER_ABOVE_DIALOGUE,"RODEN/Of course it counts. How do you play?",0.7,NameDatabase@34ce8af7
38,38,"PILCHER",SPEAKER_ABOVE_DIALOGUE,"PILCHER/(grins)",0.7,NameDatabase@34ce8af7
39,39,"RODEN",SPEAKER_ABOVE_DIALOGUE,"RODEN/Where the hell did this one come",0.7,NameDatabase@34ce8af7
39,39,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/You really don't want to know.",0.8,NameDatabase@34ce8af7
39,39,"PILCHER",SPEAKER_ABOVE_DIALOGUE,"PILCHER/Your West Virginia specimen gave us",0.7,NameDatabase@34ce8af7
39,39,"RODEN",SPEAKER_ABOVE_DIALOGUE,"RODEN/I'm the one who found his perforating",0.7,NameDatabase@34ce8af7
39,39,"PILCHER",SPEAKER_ABOVE_DIALOGUE,"PILCHER/Just ignore him. He's not a Ph.D.",0.7,NameDatabase@34ce8af7
40,40,"RODEN",SPEAKER_WITH_VO_OS,"RODEN (O.S.)/The whole trick is to remove the",1.0,NameDatabase@34ce8af7
40,40,"THE TWO MEN",SPEAKER_ABOVE_DIALOGUE,"THE TWO MEN/are hunched over a formica table, peering through square",1.0,NameDatabase@34ce8af7
40,40,"PILCHER",SPEAKER_ABOVE_DIALOGUE,"PILCHER/(without looking up)",0.7,NameDatabase@34ce8af7
40,40,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I try to be a student, Dr. Pilcher.",0.8,NameDatabase@34ce8af7
40,40,"PILCHER",SPEAKER_ABOVE_DIALOGUE,"PILCHER/Ever get out for cheeseburgers and",0.7,NameDatabase@34ce8af7
40,40,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(smiles)",0.8,NameDatabase@34ce8af7
40,40,"RODEN",SPEAKER_ABOVE_DIALOGUE,"RODEN/Positive match!",0.7,NameDatabase@34ce8af7
40,40,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/You're sure?",0.8,NameDatabase@34ce8af7
40,40,"RODEN",SPEAKER_ABOVE_DIALOGUE,"RODEN/(points with his dental",0.7,NameDatabase@34ce8af7
40,40,"RODEN",SPEAKER_WITH_VO_OS,"RODEN (O.S.)/Better known to his friends as the",1.0,NameDatabase@34ce8af7
40,40,"PILCHER",SPEAKER_WITH_VO_OS,"PILCHER (O.S.)/The Latin name comes from two rivers",1.0,NameDatabase@34ce8af7
40,40,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/And there's no way - no natural way -",0.8,NameDatabase@34ce8af7
40,40,"PILCHER",SPEAKER_ABOVE_DIALOGUE,"PILCHER/(shakes his head)",0.7,NameDatabase@34ce8af7
40,40,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/(pause, then softly)",0.8,NameDatabase@34ce8af7
40,40,"Pilcher",NAMEFINDER_ME,"a student , Dr . Pilcher . Ever get out for",0.8619994827560307,NameDatabase@34ce8af7
40,40,"The",NAMEFINDER_ME,"for cheeseburgers and beer ? The amusing house wine ... ?",0.8053597606959326,NameDatabase@34ce8af7
41,41,"CRAWFORD",SPEAKER_WITH_VO_OS,"CRAWFORD (V.O.)/Maybe we can trace how he buys the",1.0,NameDatabase@34ce8af7
42,42,"CRAWFORD",SPEAKER_WITH_VO_OS,"CRAWFORD (O.S.)/Maybe we can locate some of Raspail's",1.0,NameDatabase@34ce8af7
42,42,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/But for Catherine Martin, it all",0.7,NameDatabase@34ce8af7
42,42,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/He's already offered to help... What",0.8,NameDatabase@34ce8af7
42,42,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/He offered to help, Starling, not to",0.7,NameDatabase@34ce8af7
42,42,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/But if he knew we have so little",0.8,NameDatabase@34ce8af7
42,42,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/If we act too anxious, he'll make us",0.7,NameDatabase@34ce8af7
42,42,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/I think he means it, this time. I",0.8,NameDatabase@34ce8af7
42,42,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/What would it take?",0.7,NameDatabase@34ce8af7
42,42,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/Transfer to a new prison. With a",0.8,NameDatabase@34ce8af7
42,42,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/(shakes his head)",0.7,NameDatabase@34ce8af7
42,42,"CLARICE",SPEAKER_ABOVE_DIALOGUE,"CLARICE/You'll back me up with some paperwork?",0.8,NameDatabase@34ce8af7
42,42,"CRAWFORD",SPEAKER_ABOVE_DIALOGUE,"CRAWFORD/(hesitates)",0.7,NameDatabase@34ce8af7
