SceneNumber,CanonicalNames,SceneLengthsEights
27,AH,11,INT,LABORATORY,DAY
27,PATRICK,11,INT,LABORATORY,DAY
28,PATRICK,2,INT,JOEL'S APARTMENT,NIGHT
28,STAN,2,INT,JOEL'S APARTMENT,NIGHT
29,HOWARD MIERZWIAK,2,INT,LAB ROOM,DAY
29,STAN,2,INT,LAB ROOM,DAY
29,AH,2,INT,LAB ROOM,DAY
30,NAOMI,1,INT,JOEL'S APARTMENT,DAY
31,JOEL BARISH,1,INT,HALLWAY,DAY
32,MARY,1,INT,WAITING ROOM,DAY
32,JOEL BARISH,1,INT,WAITING ROOM,DAY
32,HOWARD MIERZWIAK,1,INT,WAITING ROOM,DAY
33,MARY,1,INT,OFFICE HALL,DAY
33,JOEL BARISH,1,INT,OFFICE HALL,DAY
34,HOWARD MIERZWIAK,3,INT,MIERZWIAK'S OFFICE,DAY
34,JOEL BARISH,3,INT,MIERZWIAK'S OFFICE,DAY
34,PATRICK,3,INT,MIERZWIAK'S OFFICE,DAY
35,STAN,3,INT,JOEL'S APARTMENT,NIGHT
35,PATRICK,3,INT,JOEL'S APARTMENT,NIGHT
36,HOWARD MIERZWIAK,1,INT,MIERZWIAK'S OFFICE,DAY
37,JOEL BARISH,3,INT,JOEL'S OFFICE,DAY
37,CARMEN,3,INT,JOEL'S OFFICE,DAY
38,JOEL BARISH,1,INT,JOEL'S APARTMENT,NIGHT
39,JOEL BARISH,1,INT,JOEL'S OFFICE,DAY
39,CARMEN,1,INT,JOEL'S OFFICE,DAY
40,JOEL BARISH,1,INT,JOEL'S APARTMENT,NIGHT
41,JOEL BARISH,8,INT,ROB AND CARRIE'S LIVING ROOM,NIGHT
41,VAGUE RECORDED,8,INT,ROB AND CARRIE'S LIVING ROOM,NIGHT
41,CARRIE,8,INT,ROB AND CARRIE'S LIVING ROOM,NIGHT
41,ROB,8,INT,ROB AND CARRIE'S LIVING ROOM,NIGHT
42,CARRIE,1,INT,JOEL'S APARTMENT,NIGHT
42,JOEL BARISH,1,INT,JOEL'S APARTMENT,NIGHT
43,CARRIE,2,INT,JOEL'S CAR,NIGHT
43,JOEL BARISH,2,INT,JOEL'S CAR,NIGHT
46,MARY,2,INT,ELEVATOR,DAY
46,STAN,2,INT,ELEVATOR,DAY
47,PATRICK,4,INT,JOEL'S APARTMENT,NIGHT
47,STAN,4,INT,JOEL'S APARTMENT,NIGHT
47,MARY,4,INT,JOEL'S APARTMENT,NIGHT
48,CLEMENTINE,8,INT,JOEL'S APARTMENT,NIGHT
48,JOEL BARISH,8,INT,JOEL'S APARTMENT,NIGHT
50,JOEL BARISH,2,INT,JOEL'S CAR,NIGHT
50,CLEMENTINE,2,INT,JOEL'S CAR,NIGHT
51,PATRICK,1,EXT,STREET,NIGHT
51,STAN,1,EXT,STREET,NIGHT
51,JOEL BARISH,1,EXT,STREET,NIGHT
52,PATRICK,2,INT,JOEL'S APARTMENT,NIGHT
52,STAN,2,INT,JOEL'S APARTMENT,NIGHT
53,PATRICK,2,EXT,STREET,NIGHT
53,STAN,2,EXT,STREET,NIGHT
54,PATRICK,3,INT,JOEL'S APARTMENT,NIGHT
54,STAN,3,INT,JOEL'S APARTMENT,NIGHT
54,JOEL BARISH,3,INT,JOEL'S APARTMENT,NIGHT
55,CLEMENTINE,1,INT,JOEL'S APARTMENT,NIGHT
55,JOEL BARISH,1,INT,JOEL'S APARTMENT,NIGHT
56,JOEL BARISH,9,EXT,ZOO,DAY
56,CLEMENTINE,9,EXT,ZOO,DAY
57,JOEL BARISH,5,INT,BAR,NIGHT
57,CLEMENTINE,5,INT,BAR,NIGHT
57,MARK,5,INT,BAR,NIGHT
58,MARY,14,INT,JOEL'S APARTMENT,NIGHT
58,PATRICK,14,INT,JOEL'S APARTMENT,NIGHT
58,STAN,14,INT,JOEL'S APARTMENT,NIGHT
58,WINSTON CHURCHILL,14,INT,JOEL'S APARTMENT,NIGHT
58,HOWARD MIERZWIAK,14,INT,JOEL'S APARTMENT,NIGHT
59,CLEMENTINE,3,INT,JOEL'S BEDROOM,NIGHT
59,JOEL BARISH,3,INT,JOEL'S BEDROOM,NIGHT
60,JOEL BARISH,4,INT,CHINESE RESTAURANT,NIGHT
60,CLEMENTINE,4,INT,CHINESE RESTAURANT,NIGHT
60,PATRICK,4,INT,CHINESE RESTAURANT,NIGHT
61,PATRICK,3,INT,JOEL'S APARTMENT,NIGHT
61,STAN,3,INT,JOEL'S APARTMENT,NIGHT
61,MARY,3,INT,JOEL'S APARTMENT,NIGHT
62,CLEMENTINE,6,INT,CLEMENTINE'S APARTMENT,NIGHT
62,JOEL BARISH,6,INT,CLEMENTINE'S APARTMENT,NIGHT
63,MARY,4,INT,JOEL'S APARTMENT,NIGHT
63,STAN,4,INT,JOEL'S APARTMENT,NIGHT
63,JOEL BARISH,4,INT,JOEL'S APARTMENT,NIGHT
63,HOWARD MIERZWIAK,4,INT,JOEL'S APARTMENT,NIGHT
64,PATRICK,1,EXT,STREET,NIGHT
65,PATRICK,6,INT,CLEMENTINE'S APARTMENT,NIGHT
65,CLEMENTINE,6,INT,CLEMENTINE'S APARTMENT,NIGHT
65,JOEL BARISH,6,INT,CLEMENTINE'S APARTMENT,NIGHT
65,STAN,6,INT,CLEMENTINE'S APARTMENT,NIGHT
66,STAN,1,INT,JOEL'S APARTMENT,NIGHT
66,MARY,1,INT,JOEL'S APARTMENT,NIGHT
67,PATRICK,2,INT,CLEMENTINE'S APARTMENT,NIGHT
67,CLEMENTINE,2,INT,CLEMENTINE'S APARTMENT,NIGHT
67,STAN,2,INT,CLEMENTINE'S APARTMENT,NIGHT
67,JOEL BARISH,2,INT,CLEMENTINE'S APARTMENT,NIGHT
68,JOEL BARISH,5,EXT,CHARLES RIVER,NIGHT
68,HOWARD MIERZWIAK,5,EXT,CHARLES RIVER,NIGHT
69,CLEMENTINE,3,INT,CLEMENTINE'S APARTMENT,NIGHT
69,PATRICK,3,INT,CLEMENTINE'S APARTMENT,NIGHT
70,STAN,1,INT,JOEL'S APARTMENT,NIGHT
70,MARY,1,INT,JOEL'S APARTMENT,NIGHT
71,CLEMENTINE,3,EXT,FOREST,DAY
71,JOEL BARISH,3,EXT,FOREST,DAY
72,JOEL BARISH,4,INT,JOEL'S APARTMENT,DAY
72,CLEMENTINE,4,INT,JOEL'S APARTMENT,DAY
73,CLEMENTINE,5,INT,KITCHEN,DAY
73,JOEL BARISH,5,INT,KITCHEN,DAY
74,STAN,7,INT,JOEL'S BEDROOM,NIGHT
74,MARY,7,INT,JOEL'S BEDROOM,NIGHT
74,LISTEN,7,INT,JOEL'S BEDROOM,NIGHT
74,HOWARD MIERZWIAK,7,INT,JOEL'S BEDROOM,NIGHT
75,HOWARD MIERZWIAK,3,INT,MIERZWIAK'S BEDROOM,NIGHT
75,STAN,3,INT,MIERZWIAK'S BEDROOM,NIGHT
75,PATRICK,3,INT,MIERZWIAK'S BEDROOM,NIGHT
76,MARY,2,INT,JOEL'S APARTMENT,NIGHT
76,STAN,2,INT,JOEL'S APARTMENT,NIGHT
77,JOEL BARISH,8,INT,KITCHEN,DAY
77,CLEMENTINE,8,INT,KITCHEN,DAY
77,GROSS,8,INT,KITCHEN,DAY
78,CLEMENTINE,1,INT,CLEMENTINE'S CAR,NIGHT
78,PATRICK,1,INT,CLEMENTINE'S CAR,NIGHT
79,MARY,8,INT,JOEL'S BEDROOM,NIGHT
79,HOWARD MIERZWIAK,8,INT,JOEL'S BEDROOM,NIGHT
79,STAN,8,INT,JOEL'S BEDROOM,NIGHT
80,JOEL BARISH,2,INT,KITCHEN,DAY
80,CLEMENTINE,2,INT,KITCHEN,DAY
80,HOUND,2,INT,KITCHEN,DAY
81,JOEL BARISH,1,INT,CAR,NIGHT
82,HOWARD MIERZWIAK,2,INT,JOEL'S BEDROOM,NIGHT
82,MARY,2,INT,JOEL'S BEDROOM,NIGHT
82,STAN,2,INT,JOEL'S BEDROOM,NIGHT
83,CLEMENTINE,3,INT,CAR,NIGHT
83,JOEL BARISH,3,INT,CAR,NIGHT
84,STAN,1,INT,JOEL'S BEDROOM,NIGHT
84,HOWARD MIERZWIAK,1,INT,JOEL'S BEDROOM,NIGHT
84,MARY,1,INT,JOEL'S BEDROOM,NIGHT
85,CLEMENTINE,6,EXT,SCHOOLYARD,DAY
85,JOEL BARISH,6,EXT,SCHOOLYARD,DAY
85,JOE EARLY,6,EXT,SCHOOLYARD,DAY
86,HOWARD MIERZWIAK,1,INT,JOEL'S APARTMENT,NIGHT
86,STAN,1,INT,JOEL'S APARTMENT,NIGHT
87,CLEMENTINE,1,EXT,BEACH,DAY
87,JOEL BARISH,1,EXT,BEACH,DAY
88,CLEMENTINE,3,INT,BOY'S BEDROOM,NIGHT
88,JOEL BARISH,3,INT,BOY'S BEDROOM,NIGHT
89,CLEMENTINE,3,INT,RESTAURANT,NIGHT
89,JOEL BARISH,3,INT,RESTAURANT,NIGHT
89,PATRICK,3,INT,RESTAURANT,NIGHT
90,BOYS,5,EXT,SUBURBAN STREET,DAY
90,JOEL BARISH,5,EXT,SUBURBAN STREET,DAY
90,CLEMENTINE,5,EXT,SUBURBAN STREET,DAY
91,HOWARD MIERZWIAK,17,INT,JOEL'S BEDROOM,NIGHT
91,MARY,17,INT,JOEL'S BEDROOM,NIGHT
91,STAN,17,INT,JOEL'S BEDROOM,NIGHT
91,ALEXANDER POPE,17,INT,JOEL'S BEDROOM,NIGHT
92,STAN,2,EXT,JOEL'S APARTMENT BUILDING,NIGHT
92,JOEL BARISH,2,EXT,JOEL'S APARTMENT BUILDING,NIGHT
92,MARY,2,EXT,JOEL'S APARTMENT BUILDING,NIGHT
92,HOWARD MIERZWIAK,2,EXT,JOEL'S APARTMENT BUILDING,NIGHT
94,MARY,1,INT,JOEL'S BEDROOM,DAY
94,HOWARD MIERZWIAK,1,INT,JOEL'S BEDROOM,DAY
95,HOWARD MIERZWIAK,6,EXT,JOEL'S APARTMENT BUILDING,DAY
95,MARY,6,EXT,JOEL'S APARTMENT BUILDING,DAY
95,HOLLIS,6,EXT,JOEL'S APARTMENT BUILDING,DAY
95,STAN,6,EXT,JOEL'S APARTMENT BUILDING,DAY
96,PATRICK,1,EXT,CHARLES RIVER,NIGHT
96,CLEMENTINE,1,EXT,CHARLES RIVER,NIGHT
97,MARY,1,INT,COMMUTER TRAIN,NIGHT
98,STAN,1,INT,JOEL'S BEDROOM,NIGHT
99,CLEMENTINE,4,EXT,ROWBOAT,DAY
99,JOEL BARISH,4,EXT,ROWBOAT,DAY
99,STEPHEN DIXON,4,EXT,ROWBOAT,DAY
100,JOEL BARISH,5,INT,CHINESE RESTAURANT,NIGHT
100,CLEMENTINE,5,INT,CHINESE RESTAURANT,NIGHT
100,CHINESE,5,INT,CHINESE RESTAURANT,NIGHT
100,NAOMI,5,INT,CHINESE RESTAURANT,NIGHT
102,JOEL BARISH,3,INT,RESTAURANT,NIGHT
102,CLEMENTINE,3,INT,RESTAURANT,NIGHT
102,NAOMI,3,INT,RESTAURANT,NIGHT
103,JOEL BARISH,1,INT,CAR,NIGHT
103,CLEMENTINE,1,INT,CAR,NIGHT
104,JOEL BARISH,1,INT,CLEMENTINE'S APARTMENT,NIGHT
105,HOWARD MIERZWIAK,7,INT,LACUNA RECEPTION AREA,NIGHT
105,MARY,7,INT,LACUNA RECEPTION AREA,NIGHT
106,JOEL BARISH,4,INT,JOEL'S APARTMENT,NIGHT
106,NAOMI,4,INT,JOEL'S APARTMENT,NIGHT
108,NAOMI,1,INT,JOEL'S APARTMENT,NIGHT
109,NAOMI,2,INT,JOEL'S APARTMENT,DAY
109,JOEL BARISH,2,INT,JOEL'S APARTMENT,DAY
110,NAOMI,1,INT,JOEL'S BEDROOM,DAY
111,JOEL BARISH,1,INT,BORDER'S BOOKSTORE,NIGHT
111,CLEMENTINE,1,INT,BORDER'S BOOKSTORE,NIGHT
112,NAOMI,5,EXT,PARK,DAY
112,JOEL BARISH,5,EXT,PARK,DAY
113,JOEL BARISH,11,INT,BORDER'S BOOKSTORE,NIGHT
113,CLEMENTINE,11,INT,BORDER'S BOOKSTORE,NIGHT
113,MARK,11,INT,BORDER'S BOOKSTORE,NIGHT
113,MALE EMPLOYEE,11,INT,BORDER'S BOOKSTORE,NIGHT
114,JOEL BARISH,2,INT,ROB AND CARRIE'S CAR,NIGHT
114,CARRIE,2,INT,ROB AND CARRIE'S CAR,NIGHT
114,NAOMI,2,INT,ROB AND CARRIE'S CAR,NIGHT
115,JOEL BARISH,1,INT,BUILDING STAIRWAY,NIGHT
116,NAOMI,6,INT,JOEL'S BEDROOM,NIGHT
116,JOEL BARISH,6,INT,JOEL'S BEDROOM,NIGHT
117,JOEL BARISH,3,INT,JOEL'S APARTMENT,DAY
117,NAOMI,3,INT,JOEL'S APARTMENT,DAY
118,CARRIE,5,INT,ROB AND CARRIE'S CAR,NIGHT
118,JOEL BARISH,5,INT,ROB AND CARRIE'S CAR,NIGHT
118,NAOMI,5,INT,ROB AND CARRIE'S CAR,NIGHT
119,CARRIE,1,INT,ROB AND CARRIE'S KITCHEN,DAY
119,JOEL BARISH,1,INT,ROB AND CARRIE'S KITCHEN,DAY
120,JOEL BARISH,1,EXT,BEACH PARKING LOT,NIGHT
121,CARRIE,1,EXT,BEACH,NIGHT
121,JOEL BARISH,1,EXT,BEACH,NIGHT
122,JOEL BARISH,1,EXT,BEACH,NIGHT
122,ROB,1,EXT,BEACH,NIGHT
123,JOEL BARISH,34,EXT,BEACH,NIGHT
123,CLEMENTINE,34,EXT,BEACH,NIGHT
123,ROB,34,EXT,BEACH,NIGHT
123,GREEN REVOLUTION,34,EXT,BEACH,NIGHT
123,HOUND,34,EXT,BEACH,NIGHT
124,JOEL BARISH,10,INT,HOUSE,NIGHT
124,CLEMENTINE,10,INT,HOUSE,NIGHT
124,NAOMI,10,INT,HOUSE,NIGHT
124,AH,10,INT,HOUSE,NIGHT
124,DAVID,10,INT,HOUSE,NIGHT
125,JOEL BARISH,1,EXT,BEACH,NIGHT
126,CARRIE,1,INT,CAR,NIGHT
126,ROB,1,INT,CAR,NIGHT
126,JOEL BARISH,1,INT,CAR,NIGHT
127,HOWARD MIERZWIAK,2,INT,JOEL'S BEDROOM,DAY
127,HOLLIS,2,INT,JOEL'S BEDROOM,DAY
127,STAN,2,INT,JOEL'S BEDROOM,DAY
127,JOEL BARISH,2,INT,JOEL'S BEDROOM,DAY
128,STAN,1,EXT,JOEL'S APARTMENT BUILDING,DAY
128,HOWARD MIERZWIAK,1,EXT,JOEL'S APARTMENT BUILDING,DAY
129,PATRICK,1,INT,PATRICK'S CAR,DAY
129,MARY,1,INT,PATRICK'S CAR,DAY
130,STAN,9,EXT,PARKING STRUCTURE,DAY
130,MARY,9,EXT,PARKING STRUCTURE,DAY
131,JOEL BARISH,1,INT,JOEL'S BEDROOM,DAY
132,JOEL BARISH,1,EXT,COMMUTER TRAIN STATION,DAY
133,JOEL BARISH,1,INT,OFFICE,DAY
133,NAOMI,1,INT,OFFICE,DAY
134,MARY,1,INT,LACUNA RECEPTION AREA,DAY
135,MARY,5,INT,MIERZWIAK'S OFICE,DAY
135,HOWARD MIERZWIAK,5,INT,MIERZWIAK'S OFICE,DAY
136,NAOMI,5,INT,RESTAURANT,NIGHT
136,JOEL BARISH,5,INT,RESTAURANT,NIGHT
137,JOEL BARISH,2,INT,JOEL'S BEDROOM,NIGHT
137,NAOMI,2,INT,JOEL'S BEDROOM,NIGHT
138,PATRICK,1,INT,CLEMENTINE'S APARTMENT,NIGHT
139,JOEL BARISH,1,EXT,COMMUTER TRAIN STATION,DAY
140,MARY,1,INT,MARY'S APARTMENT,DAY
140,JOEL BARISH,1,INT,MARY'S APARTMENT,DAY
141,CLEMENTINE,2,INT,CLEMENTINE'S APARTMENT,NIGHT
141,JOEL BARISH,2,INT,CLEMENTINE'S APARTMENT,NIGHT
142,JOEL BARISH,9,INT,JOEL'S APARTMENT,NIGHT
142,NAOMI,9,INT,JOEL'S APARTMENT,NIGHT
142,CLEMENTINE,9,INT,JOEL'S APARTMENT,NIGHT
143,CLEMENTINE,10,EXT,CHARLES RIVER,NIGHT
143,JOEL BARISH,10,EXT,CHARLES RIVER,NIGHT
143,LISTEN,10,EXT,CHARLES RIVER,NIGHT
144,JOEL BARISH,1,EXT,CLEMENTINE'S APARTMENT,DAY
145,CLEMENTINE,4,INT,JOEL'S APARTMENT,DAY
145,JOEL BARISH,4,INT,JOEL'S APARTMENT,DAY
146,CARRIE,1,INT,ROB AND CARRIE'S KITCHEN,DAY
146,JOEL BARISH,1,INT,ROB AND CARRIE'S KITCHEN,DAY
147,JOEL BARISH,2,INT,JOEL'S APARTMENT,DAY
147,CLEMENTINE,2,INT,JOEL'S APARTMENT,DAY
148,CLEMENTINE,9,INT,CLEMENTINE'S APARTMENT,DAY
148,JOEL BARISH,9,INT,CLEMENTINE'S APARTMENT,DAY
149,RECEPTIONIST,2,INT,LACUNA LTD. WAITING ROOM,DAY
149,STAN,2,INT,LACUNA LTD. WAITING ROOM,DAY
149,HOWARD MIERZWIAK,2,INT,LACUNA LTD. WAITING ROOM,DAY
150,HOWARD MIERZWIAK,5,INT,MIERZWIAK'S OFFICE,DAY
150,STAN,5,INT,MIERZWIAK'S OFFICE,DAY
150,YOUNG WOMAN,5,INT,MIERZWIAK'S OFFICE,DAY
150,PATRICK,5,INT,MIERZWIAK'S OFFICE,DAY
150,MARY,5,INT,MIERZWIAK'S OFFICE,DAY
151,JOEL BARISH,5,INT,OFFICE,DAY
151,CLEMENTINE,5,INT,OFFICE,DAY
151,MEET,5,INT,OFFICE,DAY
152,MARY,9,INT,MARY'S APARTMENT,DAY
152,STAN,9,INT,MARY'S APARTMENT,DAY
152,HOWARD MIERZWIAK,9,INT,MARY'S APARTMENT,DAY
153,SAD WOMAN,3,EXT,PARK,DAY
153,OLD MAN,3,EXT,PARK,DAY
154,MARY,2,INT,LACUNA RECEPTION AREA,DAY
154,SAD WOMAN,2,INT,LACUNA RECEPTION AREA,DAY
154,HOWARD MIERZWIAK,2,INT,LACUNA RECEPTION AREA,DAY
156,OLD MAN,2,INT,VAGUE SPACE,DAY
156,MARY,2,INT,VAGUE SPACE,DAY
158,OLD MAN,4,INT,WAITING ROOM,DAY
158,SECOND OLD WOMAN,4,INT,WAITING ROOM,DAY
158,MARY,4,INT,WAITING ROOM,DAY
158,HOWARD MIERZWIAK,4,INT,WAITING ROOM,DAY
159,HOWARD MIERZWIAK,3,INT,OLD MAN'S OFFICE,DAY
159,MARY,3,INT,OLD MAN'S OFFICE,DAY
159,KRUCZYNSKI,3,INT,OLD MAN'S OFFICE,DAY
159,JOEL BARISH,3,INT,OLD MAN'S OFFICE,DAY
159,SECOND OLD WOMAN,3,INT,OLD MAN'S OFFICE,DAY
159,OLD MAN,3,INT,OLD MAN'S OFFICE,DAY
160,SECOND OLD WOMAN,1,INT,TUBE,NIGHT
161,SECOND OLD WOMAN,1,INT,VAGUE SPACE,DAY
162,SECOND OLD WOMAN,1,INT,TUBE,DAY
163,OLD MAN,2,INT,SECOND OLD WOMAN'S APARTMENT,NIGHT
