5,5,"Mary",NAMEFINDER_ME,"closed door . Yes ? Mary opens the door , peeks",1.0,NameDatabase@1cd072a9
5,5,"Howard Mierzwiak",NAMEFINDER_ME,"door , peeks in . Howard Mierzwiak , 40 ' s ,",1.0,NameDatabase@1cd072a9
5,5,"Howard",NAMEFINDER_ME,"desk studying some papers . Howard , your one o '",1.0,NameDatabase@1cd072a9
5,5,"Mierzwiak",NAMEFINDER_ME,"' s equally clear that Mierzwiak doesn ' t have a",0.8088404687937678,NameDatabase@1cd072a9
5,5,"Cole",NAMEFINDER_ME,"a pastrami for after ? Cole slaw , ice tea ?",1.0,NameDatabase@1cd072a9
5,5,"Howard",NAMEFINDER_ME,") Thanks . Welcome , Howard . She smiles and heads",1.0,NameDatabase@1cd072a9
5,5,"Stan",NAMEFINDER_ME,"heads down the hall . Stan , 30 ' s ,",1.0,NameDatabase@1cd072a9
5,5,"Stan",NAMEFINDER_ME,"to the reception area . Stan nods . See you later",1.0,NameDatabase@1cd072a9
5,5,"Stan",NAMEFINDER_ME,"do this , Stan . Stan nods again and Mary opens",1.0,NameDatabase@1cd072a9
5,5,"Mary",NAMEFINDER_ME,". Stan nods again and Mary opens the door to the",1.0,NameDatabase@1cd072a9
5,5,"Kruczynski",NAMEFINDER_ME,"waiting room . Ms . Kruczynski ? Hi . After a",1.0,NameDatabase@1cd072a9
5,5,"Mary",NAMEFINDER_ME,"appears in the doorway . Mary leads her down the hall",1.0,NameDatabase@1cd072a9
5,5,"Kruczynski",NAMEFINDER_ME,"his desk . Ms . Kruczynski , please come in .",1.0,NameDatabase@1cd072a9
5,5,"Mary",NAMEFINDER_ME,"Clementine enters the office . Mary smiles at Mierzwiak and closes",1.0,NameDatabase@1cd072a9
6,6,"MIERZWIAK",SPEAKER_ABOVE_DIALOGUE,"MIERZWIAK/How are you today?",0.7,NameDatabase@1cd072a9
6,6,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Okay, I guess.",0.8,NameDatabase@1cd072a9
6,6,"MIERZWIAK",SPEAKER_ABOVE_DIALOGUE,"MIERZWIAK/(nodding sympathetically)",0.7,NameDatabase@1cd072a9
6,6,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/I don't care.",0.8,NameDatabase@1cd072a9
6,6,"CLEMENTINE",SPEAKER_WITH_VO_OS,"CLEMENTINE (CONT'D)/Well, I've been having a bad time of it",1.0,NameDatabase@1cd072a9
6,6,"MIERZWIAK",SPEAKER_ABOVE_DIALOGUE,"MIERZWIAK/You guess he's your boyfriend? Or you",0.7,NameDatabase@1cd072a9
6,6,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/What? No. I don't like the term",0.8,NameDatabase@1cd072a9
6,6,"CLEMENTINE",SPEAKER_WITH_VO_OS,"CLEMENTINE (CONT'D)/Maybe gay isn't the right word. But,",1.0,NameDatabase@1cd072a9
6,6,"MIERZWIAK",SPEAKER_ABOVE_DIALOGUE,"MIERZWIAK/I think I know. I think we can help. Why",0.7,NameDatabase@1cd072a9
6,6,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Um, well, he's a fucking tidy one --",0.8,NameDatabase@1cd072a9
7,7,"Joel",NAMEFINDER_ME,"crowded with business commuters . Joel is among them . He",1.0,NameDatabase@1cd072a9
7,7,"Joel",NAMEFINDER_ME,"up to that platform . Joel gets on and watches the",1.0,NameDatabase@1cd072a9
8,8,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/Hi, Cindy. Joel. Listen, I'm not",1.0,NameDatabase@1cd072a9
8,8,"Joel",NAMEFINDER_ME,"Joel talks on a phone .",1.0,NameDatabase@1cd072a9
8,8,"Joel",NAMEFINDER_ME,". Hi , Cindy . Joel . Listen , I '",1.0,NameDatabase@1cd072a9
9,9,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/January 13th, 2006. Today I skipped work",1.0,NameDatabase@1cd072a9
9,9,"Joel",NAMEFINDER_ME,"Joel wanders the windy , empty",1.0,NameDatabase@1cd072a9
9,9,"Naomi",NAMEFINDER_ME,"Nothing changes . I saw Naomi last night . We had",0.9302012967469924,NameDatabase@1cd072a9
9,9,"Joel",NAMEFINDER_ME,"out at the ocean . Joel writes . JOEL ( V",1.0,NameDatabase@1cd072a9
9,9,"Joel",NAMEFINDER_ME,"to Naomi . Later : Joel walks up near the beach",1.0,NameDatabase@1cd072a9
9,9,"Joel",NAMEFINDER_ME,"dark window . Later : Joel digs into the sand with",1.0,NameDatabase@1cd072a9
10,10,"WAITRESS",SPEAKER_ABOVE_DIALOGUE,"WAITRESS/Coffee?",0.8,NameDatabase@1cd072a9
10,10,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/God, yes. You've saved my life!",0.8,NameDatabase@1cd072a9
10,10,"WAITRESS",SPEAKER_ABOVE_DIALOGUE,"WAITRESS/You know what you want yet?",0.8,NameDatabase@1cd072a9
10,10,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/(laughing)",0.8,NameDatabase@1cd072a9
10,10,"CLEMENTINE",SPEAKER_WITH_VO_OS,"CLEMENTINE (CONT'D)/You got grilled cheese and tomato soup?",1.0,NameDatabase@1cd072a9
10,10,"WAITRESS",SPEAKER_ABOVE_DIALOGUE,"WAITRESS/Yeah. We're having a run on it.",0.8,NameDatabase@1cd072a9
10,10,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/(calling)",0.8,NameDatabase@1cd072a9
10,10,"Joel",NAMEFINDER_ME,"off - season empty . Joel sits in a booth and",1.0,NameDatabase@1cd072a9
10,10,"Clementine",NAMEFINDER_ME,"coffee at the counter . Clementine enters , looks around ,",1.0,NameDatabase@1cd072a9
10,10,"Joel",NAMEFINDER_ME,"takes off her hood . Joel glances at her bright blue",1.0,NameDatabase@1cd072a9
10,10,"Joel",NAMEFINDER_ME,"empty booth and sits . Joel studies her discreetly . The",1.0,NameDatabase@1cd072a9
10,10,"Joel",NAMEFINDER_ME,"place . Her eyes meet Joel ' s before he is",1.0,NameDatabase@1cd072a9
10,10,"Joel",NAMEFINDER_ME,"and starts to read . Joel glances up , tries to",1.0,NameDatabase@1cd072a9
11,11,"Joel",NAMEFINDER_ME,"Joel stares out at the ocean",1.0,NameDatabase@1cd072a9
11,11,"Joel",NAMEFINDER_ME,"at it , too . Joel glances sideways at her then",1.0,NameDatabase@1cd072a9
12,12,"Clementine",NAMEFINDER_ME,"waiting for a train . Clementine enters the platform , sees",1.0,NameDatabase@1cd072a9
12,12,"Joel",NAMEFINDER_ME,"enters the platform , sees Joel , the only other person",1.0,NameDatabase@1cd072a9
12,12,"Joel",NAMEFINDER_ME,"far down the platform . Joel stares at his hands ,",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/(calling over the rumble)",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/I'm sorry.",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Why?",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/Why what?",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Why are you sorry? I just said hi.",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/No, I didn't know if you were talking to",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Really?",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/(embarrassed)",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Aw, c'mon, live dangerously. Take the",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/Anyway. Sorry. Hi.",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/It's okay if I sit closer? So I don't",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/No, I mean, I don't know. I can't really",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/Oh. So...",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/I mean, it's okay if you want to sit down",1.0,NameDatabase@1cd072a9
13,13,"CLEMENTINE",SPEAKER_ABOVE_DIALOGUE,"CLEMENTINE/No, I don't want to bug you if you're",0.8,NameDatabase@1cd072a9
13,13,"JOEL",SPEAKER_ABOVE_DIALOGUE,"JOEL/It's okay, really.",1.0,NameDatabase@1cd072a9
