SceneOrderNumber,SceneNumber,RawName,CanonicalName,Confidence
1,RECEPTIONIST,WINSTON CHURCHILL,0.8
1,OLD WOMAN,WINSTON CHURCHILL,0.7
1,RECEPTIONIST,WINSTON CHURCHILL,0.8
1,OLD WOMAN,WINSTON CHURCHILL,0.7
1,RECEPTIONIST,WINSTON CHURCHILL,0.8
1,RECEPTIONIST,WINSTON CHURCHILL,0.8
1,OLD WOMAN,WINSTON CHURCHILL,0.7
1,RECEPTIONIST,WINSTON CHURCHILL,0.8
4,MARY,WINSTON CHURCHILL,1.0
4,CLEMENTINE,WINSTON CHURCHILL,0.8
4,MARY,WINSTON CHURCHILL,1.0
4,MARY,WINSTON CHURCHILL,1.0
4,CLEMENTINE,WINSTON CHURCHILL,1.0
4,MIERZWIAK,WINSTON CHURCHILL,0.9199343476942892
5,MIERZWIAK,WINSTON CHURCHILL,0.95
5,MARY,WINSTON CHURCHILL,1.0
5,MIERZWIAK,WINSTON CHURCHILL,0.7
5,MIERZWIAK,WINSTON CHURCHILL,0.95
5,MARY,WINSTON CHURCHILL,1.0
5,MIERZWIAK,WINSTON CHURCHILL,0.7
5,MARY,WINSTON CHURCHILL,1.0
5,MIERZWIAK,WINSTON CHURCHILL,0.7
5,MARY,WINSTON CHURCHILL,1.0
5,STAN,WINSTON CHURCHILL,1.0
5,MARY,WINSTON CHURCHILL,1.0
5,STAN,WINSTON CHURCHILL,1.0
5,MARY,WINSTON CHURCHILL,1.0
5,STAN,WINSTON CHURCHILL,1.0
5,MARY,WINSTON CHURCHILL,1.0
5,STAN,WINSTON CHURCHILL,1.0
5,MARY,WINSTON CHURCHILL,1.0
5,STAN,WINSTON CHURCHILL,1.0
5,MARY,WINSTON CHURCHILL,1.0
5,STAN,WINSTON CHURCHILL,1.0
5,MARY,WINSTON CHURCHILL,1.0
5,MARY,WINSTON CHURCHILL,1.0
5,CLEMENTINE,WINSTON CHURCHILL,1.0
5,MARY,WINSTON CHURCHILL,1.0
5,CLEMENTINE,WINSTON CHURCHILL,0.8
5,MARY,WINSTON CHURCHILL,1.0
5,MIERZWIAK,WINSTON CHURCHILL,0.7
5,MARY,WINSTON CHURCHILL,1.0
5,HOWARD MIERZWIAK,WINSTON CHURCHILL,1.0
5,HOWARD,WINSTON CHURCHILL,1.0
5,MIERZWIAK,WINSTON CHURCHILL,0.8088404687937678
5,COLE,WINSTON CHURCHILL,1.0
5,HOWARD,WINSTON CHURCHILL,1.0
5,STAN,WINSTON CHURCHILL,1.0
5,STAN,WINSTON CHURCHILL,1.0
5,STAN,WINSTON CHURCHILL,1.0
5,MARY,WINSTON CHURCHILL,1.0
5,KRUCZYNSKI,WINSTON CHURCHILL,1.0
5,MARY,WINSTON CHURCHILL,1.0
5,KRUCZYNSKI,WINSTON CHURCHILL,1.0
5,MARY,WINSTON CHURCHILL,1.0
6,MIERZWIAK,WINSTON CHURCHILL,0.7
6,CLEMENTINE,WINSTON CHURCHILL,0.8
6,MIERZWIAK,WINSTON CHURCHILL,0.7
6,CLEMENTINE,WINSTON CHURCHILL,0.8
6,CLEMENTINE,WINSTON CHURCHILL,1.0
6,MIERZWIAK,WINSTON CHURCHILL,0.7
6,CLEMENTINE,WINSTON CHURCHILL,0.8
6,CLEMENTINE,WINSTON CHURCHILL,1.0
6,MIERZWIAK,WINSTON CHURCHILL,0.7
6,CLEMENTINE,WINSTON CHURCHILL,0.8
7,JOEL,WINSTON CHURCHILL,1.0
7,JOEL,WINSTON CHURCHILL,1.0
8,JOEL,WINSTON CHURCHILL,1.0
8,JOEL,WINSTON CHURCHILL,1.0
8,JOEL,WINSTON CHURCHILL,1.0
9,JOEL,WINSTON CHURCHILL,1.0
9,JOEL,WINSTON CHURCHILL,1.0
9,NAOMI,WINSTON CHURCHILL,0.9302012967469924
9,JOEL,WINSTON CHURCHILL,1.0
9,JOEL,WINSTON CHURCHILL,1.0
9,JOEL,WINSTON CHURCHILL,1.0
10,WAITRESS,WINSTON CHURCHILL,0.8
10,CLEMENTINE,WINSTON CHURCHILL,0.8
10,WAITRESS,WINSTON CHURCHILL,0.8
10,CLEMENTINE,WINSTON CHURCHILL,0.8
10,CLEMENTINE,WINSTON CHURCHILL,1.0
10,WAITRESS,WINSTON CHURCHILL,0.8
10,CLEMENTINE,WINSTON CHURCHILL,0.8
10,JOEL,WINSTON CHURCHILL,1.0
10,CLEMENTINE,WINSTON CHURCHILL,1.0
10,JOEL,WINSTON CHURCHILL,1.0
10,JOEL,WINSTON CHURCHILL,1.0
10,JOEL,WINSTON CHURCHILL,1.0
10,JOEL,WINSTON CHURCHILL,1.0
11,JOEL,WINSTON CHURCHILL,1.0
11,JOEL,WINSTON CHURCHILL,1.0
12,CLEMENTINE,WINSTON CHURCHILL,1.0
12,JOEL,WINSTON CHURCHILL,1.0
12,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,CLEMENTINE,WINSTON CHURCHILL,1.0
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,CLEMENTINE,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,1.0
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,CLEMENTINE,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.8
13,CLEMENTINE,WINSTON CHURCHILL,1.0
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.9903139508210322
13,JOEL,WINSTON CHURCHILL,1.0
13,JOEL,WINSTON CHURCHILL,1.0
13,AW,WINSTON CHURCHILL,0.983802458438068
13,JOEL,WINSTON CHURCHILL,1.0
13,AH,WINSTON CHURCHILL,1.0
13,TOM WAITS,WINSTON CHURCHILL,1.0
13,TOM WAITS,WINSTON CHURCHILL,1.0
13,GREEN REVOLUTION,WINSTON CHURCHILL,1.0
13,PINK ERASER,WINSTON CHURCHILL,1.0
13,TOM WAITS,WINSTON CHURCHILL,1.0
13,JOEL,WINSTON CHURCHILL,1.0
13,NICE,WINSTON CHURCHILL,0.8482124933003847
13,JOEL,WINSTON CHURCHILL,1.0
13,JOEL,WINSTON CHURCHILL,1.0
13,STEPHEN DIXON,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.9043187361229745
13,JOEL,WINSTON CHURCHILL,1.0
13,JOEL,WINSTON CHURCHILL,1.0
13,JOEL,WINSTON CHURCHILL,1.0
13,CLEMENTINE,WINSTON CHURCHILL,0.9208962963901347
14,CLEMENTINE,WINSTON CHURCHILL,1.0
15,JOEL,WINSTON CHURCHILL,1.0
15,CLEMENTINE,WINSTON CHURCHILL,1.0
17,JOEL,WINSTON CHURCHILL,1.0
17,CLEMENTINE,WINSTON CHURCHILL,0.8
17,JOEL,WINSTON CHURCHILL,1.0
17,CLEMENTINE,WINSTON CHURCHILL,0.8
17,JOEL,WINSTON CHURCHILL,1.0
17,CLEMENTINE,WINSTON CHURCHILL,0.8
17,JOEL,WINSTON CHURCHILL,1.0
17,CLEMENTINE,WINSTON CHURCHILL,0.8
17,JOEL,WINSTON CHURCHILL,1.0
17,CLEMENTINE,WINSTON CHURCHILL,0.8
17,JOEL,WINSTON CHURCHILL,1.0
17,CLEMENTINE,WINSTON CHURCHILL,0.8
17,JOEL,WINSTON CHURCHILL,1.0
17,CLEMENTINE,WINSTON CHURCHILL,0.8
17,CLEMENTINE,WINSTON CHURCHILL,1.0
17,JOEL,WINSTON CHURCHILL,1.0
17,CLEMENTINE,WINSTON CHURCHILL,0.8
17,JOEL,WINSTON CHURCHILL,1.0
17,CLEMENTINE,WINSTON CHURCHILL,0.8
17,JOEL,WINSTON CHURCHILL,1.0
17,CLEMENTINE,WINSTON CHURCHILL,0.8
17,JOEL,WINSTON CHURCHILL,1.0
17,CLEMENTINE,WINSTON CHURCHILL,0.8
17,JOEL,WINSTON CHURCHILL,1.0
17,CLEMENTINE,WINSTON CHURCHILL,0.8
17,CLEMENTINE,WINSTON CHURCHILL,1.0
17,JOEL,WINSTON CHURCHILL,1.0
17,CLEMENTINE,WINSTON CHURCHILL,0.8
17,JOEL,WINSTON CHURCHILL,1.0
17,CLEMENTINE,WINSTON CHURCHILL,0.8
17,JOEL,WINSTON CHURCHILL,1.0
17,CLEMENTINE,WINSTON CHURCHILL,0.8
17,CLEMENTINE,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,CLEMENTINE,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,1.0
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,CLEMENTINE,WINSTON CHURCHILL,1.0
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,1.0
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,1.0
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,CLEMENTINE,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,1.0
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,CLEMENTINE,WINSTON CHURCHILL,1.0
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,CLEMENTINE,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,1.0
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,CLEMENTINE,WINSTON CHURCHILL,1.0
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,CLEMENTINE,WINSTON CHURCHILL,1.0
18,JOEL,WINSTON CHURCHILL,1.0
18,JOEL,WINSTON CHURCHILL,1.0
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.8
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,1.0
18,JOEL,WINSTON CHURCHILL,1.0
18,FROST,WINSTON CHURCHILL,1.0
18,ROBERT FROST,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,1.0
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,1.0
18,JOEL,WINSTON CHURCHILL,1.0
18,BRIAN ENO,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,1.0
18,JOEL,WINSTON CHURCHILL,1.0
18,MARY,WINSTON CHURCHILL,1.0
18,JOSEPH,WINSTON CHURCHILL,1.0
18,JOEL,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,1.0
18,PAUL SIMON,WINSTON CHURCHILL,1.0
18,JOEL,WINSTON CHURCHILL,1.0
18,JOEL,WINSTON CHURCHILL,1.0
18,PATRICK,WINSTON CHURCHILL,1.0
18,STEPHEN DIXON,WINSTON CHURCHILL,1.0
18,CLEMENTINE,WINSTON CHURCHILL,0.9783995376394212
21,JOEL,WINSTON CHURCHILL,1.0
21,JOEL,WINSTON CHURCHILL,1.0
21,JOEL,WINSTON CHURCHILL,1.0
21,JOEL,WINSTON CHURCHILL,1.0
21,JOEL,WINSTON CHURCHILL,1.0
21,JOEL,WINSTON CHURCHILL,1.0
21,JOEL,WINSTON CHURCHILL,1.0
21,JOEL,WINSTON CHURCHILL,1.0
21,JOEL,WINSTON CHURCHILL,1.0
21,JOEL,WINSTON CHURCHILL,1.0
21,JOEL,WINSTON CHURCHILL,1.0
21,JOEL,WINSTON CHURCHILL,1.0
21,EVEN JOEL,WINSTON CHURCHILL,1.0
21,JOEL,WINSTON CHURCHILL,1.0
21,PINK,WINSTON CHURCHILL,1.0
22,JOEL,WINSTON CHURCHILL,1.0
22,JOEL,WINSTON CHURCHILL,1.0
22,JOEL,WINSTON CHURCHILL,1.0
22,PATRICK,WINSTON CHURCHILL,1.0
22,CLEMENTINE,WINSTON CHURCHILL,0.8
22,PATRICK,WINSTON CHURCHILL,1.0
22,CLEMENTINE,WINSTON CHURCHILL,0.8
22,PATRICK,WINSTON CHURCHILL,1.0
22,CLEMENTINE,WINSTON CHURCHILL,0.8
22,PATRICK,WINSTON CHURCHILL,1.0
22,JOEL,WINSTON CHURCHILL,1.0
22,CLEMENTINE,WINSTON CHURCHILL,0.8
22,PATRICK,WINSTON CHURCHILL,1.0
22,CLEMENTINE,WINSTON CHURCHILL,0.8
22,PATRICK,WINSTON CHURCHILL,1.0
22,JOEL,WINSTON CHURCHILL,1.0
