SceneNumber,CanonicalNames,SceneLengthsEights
22,JOEL BARISH,11,. BOOKSTORE,. BOOKSTORE,NIGHT
22,CLEMENTINE,11,. BOOKSTORE,. BOOKSTORE,NIGHT
23,JOEL BARISH,2,. JOEL'S CAR,. JOEL'S CAR,NIGHT
25,MARY,1,. WAITING ROOM,. WAITING ROOM,DAY
25,JOEL BARISH,1,. WAITING ROOM,. WAITING ROOM,DAY
26,MARY,1,. HALLWAY,. HALLWAY,DAY
27,PATRICK,11,. LABORATORY,. LABORATORY,DAY
27,AH,11,. LABORATORY,. LABORATORY,DAY
27,HOWARD MIERZWIAK,11,. LABORATORY,. LABORATORY,DAY
27,STAN,11,. LABORATORY,. LABORATORY,DAY
27,JOEL BARISH,11,. LABORATORY,. LABORATORY,DAY
28,PATRICK,2,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
28,STAN,2,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
29,AH,2,. LAB ROOM,. LAB ROOM,DAY
29,HOWARD MIERZWIAK,2,. LAB ROOM,. LAB ROOM,DAY
29,STAN,2,. LAB ROOM,. LAB ROOM,DAY
30,NAOMI,1,. JOEL'S APARTMENT,. JOEL'S APARTMENT,DAY
31,JOEL BARISH,1,. HALLWAY,. HALLWAY,DAY
32,MARY,1,. WAITING ROOM,. WAITING ROOM,DAY
32,HOWARD MIERZWIAK,1,. WAITING ROOM,. WAITING ROOM,DAY
32,JOEL BARISH,1,. WAITING ROOM,. WAITING ROOM,DAY
33,MARY,1,. OFFICE HALL,. OFFICE HALL,DAY
33,JOEL BARISH,1,. OFFICE HALL,. OFFICE HALL,DAY
34,PATRICK,3,. MIERZWIAK'S OFFICE,. MIERZWIAK'S OFFICE,DAY
34,HOWARD MIERZWIAK,3,. MIERZWIAK'S OFFICE,. MIERZWIAK'S OFFICE,DAY
34,JOEL BARISH,3,. MIERZWIAK'S OFFICE,. MIERZWIAK'S OFFICE,DAY
35,PATRICK,3,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
35,STAN,3,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
36,HOWARD MIERZWIAK,1,. MIERZWIAK'S OFFICE,. MIERZWIAK'S OFFICE,DAY
37,JOEL BARISH,3,. JOEL'S OFFICE,. JOEL'S OFFICE,DAY
37,CARMEN,3,. JOEL'S OFFICE,. JOEL'S OFFICE,DAY
38,JOEL BARISH,1,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
39,JOEL BARISH,1,. JOEL'S OFFICE,. JOEL'S OFFICE,DAY
39,CARMEN,1,. JOEL'S OFFICE,. JOEL'S OFFICE,DAY
40,JOEL BARISH,1,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
41,VAGUE RECORDED,8,. ROB AND CARRIE'S LIVING ROOM,. ROB AND CARRIE'S LIVING ROOM,NIGHT
41,ROB,8,. ROB AND CARRIE'S LIVING ROOM,. ROB AND CARRIE'S LIVING ROOM,NIGHT
41,CARRIE,8,. ROB AND CARRIE'S LIVING ROOM,. ROB AND CARRIE'S LIVING ROOM,NIGHT
41,JOEL BARISH,8,. ROB AND CARRIE'S LIVING ROOM,. ROB AND CARRIE'S LIVING ROOM,NIGHT
42,CARRIE,1,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
42,JOEL BARISH,1,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
43,CARRIE,2,. JOEL'S CAR,. JOEL'S CAR,NIGHT
43,JOEL BARISH,2,. JOEL'S CAR,. JOEL'S CAR,NIGHT
46,MARY,2,. ELEVATOR,. ELEVATOR,DAY
46,STAN,2,. ELEVATOR,. ELEVATOR,DAY
47,PATRICK,4,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
47,STAN,4,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
47,MARY,4,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
48,CLEMENTINE,8,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
48,JOEL BARISH,8,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
50,JOEL BARISH,2,. JOEL'S CAR,. JOEL'S CAR,CONTINUOUS
50,CLEMENTINE,2,. JOEL'S CAR,. JOEL'S CAR,CONTINUOUS
51,PATRICK,1,. STREET,. STREET,CONTINUOUS
51,STAN,1,. STREET,. STREET,CONTINUOUS
51,JOEL BARISH,1,. STREET,. STREET,CONTINUOUS
52,PATRICK,2,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
52,STAN,2,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
53,PATRICK,2,. STREET,. STREET,NIGHT
53,STAN,2,. STREET,. STREET,NIGHT
54,PATRICK,3,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
54,STAN,3,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
54,JOEL BARISH,3,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
55,CLEMENTINE,1,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
55,JOEL BARISH,1,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
56,JOEL BARISH,9,. ZOO,. ZOO,DAY
56,CLEMENTINE,9,. ZOO,. ZOO,DAY
57,JOEL BARISH,5,. BAR,. BAR,NIGHT
57,CLEMENTINE,5,. BAR,. BAR,NIGHT
57,MARK,5,. BAR,. BAR,NIGHT
58,PATRICK,14,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
58,MARY,14,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
58,STAN,14,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
58,HOWARD MIERZWIAK,14,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
58,WINSTON CHURCHILL,14,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
59,CLEMENTINE,3,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
59,JOEL BARISH,3,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
60,PATRICK,4,. CHINESE RESTAURANT,. CHINESE RESTAURANT,NIGHT
60,JOEL BARISH,4,. CHINESE RESTAURANT,. CHINESE RESTAURANT,NIGHT
60,CLEMENTINE,4,. CHINESE RESTAURANT,. CHINESE RESTAURANT,NIGHT
61,PATRICK,3,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
61,STAN,3,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
61,MARY,3,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
62,CLEMENTINE,6,. CLEMENTINE'S APARTMENT,. CLEMENTINE'S APARTMENT,NIGHT
62,JOEL BARISH,6,. CLEMENTINE'S APARTMENT,. CLEMENTINE'S APARTMENT,NIGHT
63,MARY,4,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
63,STAN,4,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
63,HOWARD MIERZWIAK,4,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
63,JOEL BARISH,4,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
64,PATRICK,1,. STREET,. STREET,NIGHT
65,PATRICK,6,. CLEMENTINE'S APARTMENT,. CLEMENTINE'S APARTMENT,CONTINUOUS
65,STAN,6,. CLEMENTINE'S APARTMENT,. CLEMENTINE'S APARTMENT,CONTINUOUS
65,CLEMENTINE,6,. CLEMENTINE'S APARTMENT,. CLEMENTINE'S APARTMENT,CONTINUOUS
65,JOEL BARISH,6,. CLEMENTINE'S APARTMENT,. CLEMENTINE'S APARTMENT,CONTINUOUS
66,STAN,1,. JOEL'S APARTMENT,. JOEL'S APARTMENT,CONTINUOUS
66,MARY,1,. JOEL'S APARTMENT,. JOEL'S APARTMENT,CONTINUOUS
67,PATRICK,2,. CLEMENTINE'S APARTMENT,. CLEMENTINE'S APARTMENT,CONTINUOUS
67,STAN,2,. CLEMENTINE'S APARTMENT,. CLEMENTINE'S APARTMENT,CONTINUOUS
67,CLEMENTINE,2,. CLEMENTINE'S APARTMENT,. CLEMENTINE'S APARTMENT,CONTINUOUS
67,JOEL BARISH,2,. CLEMENTINE'S APARTMENT,. CLEMENTINE'S APARTMENT,CONTINUOUS
68,HOWARD MIERZWIAK,5,. CHARLES RIVER,. CHARLES RIVER,NIGHT
68,JOEL BARISH,5,. CHARLES RIVER,. CHARLES RIVER,NIGHT
69,PATRICK,3,. CLEMENTINE'S APARTMENT,. CLEMENTINE'S APARTMENT,NIGHT
69,CLEMENTINE,3,. CLEMENTINE'S APARTMENT,. CLEMENTINE'S APARTMENT,NIGHT
70,STAN,1,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
70,MARY,1,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
71,CLEMENTINE,3,. FOREST,. FOREST,DAY
71,JOEL BARISH,3,. FOREST,. FOREST,DAY
72,JOEL BARISH,4,. JOEL'S APARTMENT,. JOEL'S APARTMENT,DAY
72,CLEMENTINE,4,. JOEL'S APARTMENT,. JOEL'S APARTMENT,DAY
73,CLEMENTINE,5,. KITCHEN,. KITCHEN,DAY
73,JOEL BARISH,5,. KITCHEN,. KITCHEN,DAY
74,STAN,7,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
74,MARY,7,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
74,HOWARD MIERZWIAK,7,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
74,LISTEN,7,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
75,PATRICK,3,. MIERZWIAK'S BEDROOM,. MIERZWIAK'S BEDROOM,CONTINUOUS
75,HOWARD MIERZWIAK,3,. MIERZWIAK'S BEDROOM,. MIERZWIAK'S BEDROOM,CONTINUOUS
75,STAN,3,. MIERZWIAK'S BEDROOM,. MIERZWIAK'S BEDROOM,CONTINUOUS
76,MARY,2,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
76,STAN,2,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
77,GROSS,8,. KITCHEN,. KITCHEN,DAY
77,JOEL BARISH,8,. KITCHEN,. KITCHEN,DAY
77,CLEMENTINE,8,. KITCHEN,. KITCHEN,DAY
78,PATRICK,1,. CLEMENTINE'S CAR,. CLEMENTINE'S CAR,NIGHT
78,CLEMENTINE,1,. CLEMENTINE'S CAR,. CLEMENTINE'S CAR,NIGHT
79,MARY,8,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
79,HOWARD MIERZWIAK,8,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
79,STAN,8,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
80,JOEL BARISH,2,. KITCHEN,. KITCHEN,DAY
80,CLEMENTINE,2,. KITCHEN,. KITCHEN,DAY
80,HOUND,2,. KITCHEN,. KITCHEN,DAY
81,JOEL BARISH,1,. CAR,. CAR,NIGHT
82,HOWARD MIERZWIAK,2,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
82,MARY,2,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
82,STAN,2,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
83,CLEMENTINE,3,. CAR,. CAR,NIGHT
83,JOEL BARISH,3,. CAR,. CAR,NIGHT
84,STAN,1,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
84,HOWARD MIERZWIAK,1,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
84,MARY,1,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
85,JOE EARLY,6,. SCHOOLYARD,. SCHOOLYARD,AFTERNOON
85,CLEMENTINE,6,. SCHOOLYARD,. SCHOOLYARD,AFTERNOON
85,JOEL BARISH,6,. SCHOOLYARD,. SCHOOLYARD,AFTERNOON
86,HOWARD MIERZWIAK,1,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
86,STAN,1,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
87,CLEMENTINE,1,. BEACH,. BEACH,DAY
87,JOEL BARISH,1,. BEACH,. BEACH,DAY
88,CLEMENTINE,3,. BOY'S BEDROOM,. BOY'S BEDROOM,NIGHT
88,JOEL BARISH,3,. BOY'S BEDROOM,. BOY'S BEDROOM,NIGHT
89,PATRICK,3,. RESTAURANT,. RESTAURANT,NIGHT
89,CLEMENTINE,3,. RESTAURANT,. RESTAURANT,NIGHT
89,JOEL BARISH,3,. RESTAURANT,. RESTAURANT,NIGHT
90,BOYS,5,. SUBURBAN STREET,. SUBURBAN STREET,DAY
90,JOEL BARISH,5,. SUBURBAN STREET,. SUBURBAN STREET,DAY
90,CLEMENTINE,5,. SUBURBAN STREET,. SUBURBAN STREET,DAY
91,ALEXANDER POPE,17,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
91,HOWARD MIERZWIAK,17,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
91,MARY,17,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
91,STAN,17,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
92,STAN,2,. JOEL'S APARTMENT BUILDING,. JOEL'S APARTMENT BUILDING,NIGHT
92,MARY,2,. JOEL'S APARTMENT BUILDING,. JOEL'S APARTMENT BUILDING,NIGHT
92,HOWARD MIERZWIAK,2,. JOEL'S APARTMENT BUILDING,. JOEL'S APARTMENT BUILDING,NIGHT
92,JOEL BARISH,2,. JOEL'S APARTMENT BUILDING,. JOEL'S APARTMENT BUILDING,NIGHT
94,MARY,1,. JOEL'S BEDROOM,. JOEL'S BEDROOM,CONTINUOUS
94,HOWARD MIERZWIAK,1,. JOEL'S BEDROOM,. JOEL'S BEDROOM,CONTINUOUS
95,HOWARD MIERZWIAK,6,. JOEL'S APARTMENT BUILDING,. JOEL'S APARTMENT BUILDING,CONTINUOUS
95,MARY,6,. JOEL'S APARTMENT BUILDING,. JOEL'S APARTMENT BUILDING,CONTINUOUS
95,HOLLIS,6,. JOEL'S APARTMENT BUILDING,. JOEL'S APARTMENT BUILDING,CONTINUOUS
95,STAN,6,. JOEL'S APARTMENT BUILDING,. JOEL'S APARTMENT BUILDING,CONTINUOUS
96,PATRICK,1,. CHARLES RIVER,. CHARLES RIVER,NIGHT
96,CLEMENTINE,1,. CHARLES RIVER,. CHARLES RIVER,NIGHT
97,MARY,1,. COMMUTER TRAIN,. COMMUTER TRAIN,NIGHT
98,STAN,1,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
99,STEPHEN DIXON,4,. ROWBOAT,. ROWBOAT,DAY
99,CLEMENTINE,4,. ROWBOAT,. ROWBOAT,DAY
99,JOEL BARISH,4,. ROWBOAT,. ROWBOAT,DAY
100,NAOMI,5,. CHINESE RESTAURANT,. CHINESE RESTAURANT,NIGHT
100,CHINESE,5,. CHINESE RESTAURANT,. CHINESE RESTAURANT,NIGHT
100,JOEL BARISH,5,. CHINESE RESTAURANT,. CHINESE RESTAURANT,NIGHT
100,CLEMENTINE,5,. CHINESE RESTAURANT,. CHINESE RESTAURANT,NIGHT
102,NAOMI,3,. RESTAURANT,. RESTAURANT,NIGHT
102,JOEL BARISH,3,. RESTAURANT,. RESTAURANT,NIGHT
102,CLEMENTINE,3,. RESTAURANT,. RESTAURANT,NIGHT
103,JOEL BARISH,1,. CAR,. CAR,NIGHT
103,CLEMENTINE,1,. CAR,. CAR,NIGHT
104,JOEL BARISH,1,. CLEMENTINE'S APARTMENT,. CLEMENTINE'S APARTMENT,NIGHT
105,HOWARD MIERZWIAK,7,. LACUNA RECEPTION AREA,. LACUNA RECEPTION AREA,NIGHT
105,MARY,7,. LACUNA RECEPTION AREA,. LACUNA RECEPTION AREA,NIGHT
106,NAOMI,4,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
106,JOEL BARISH,4,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
108,NAOMI,1,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
109,NAOMI,2,. JOEL'S APARTMENT,. JOEL'S APARTMENT,DAY
109,JOEL BARISH,2,. JOEL'S APARTMENT,. JOEL'S APARTMENT,DAY
110,NAOMI,1,. JOEL'S BEDROOM,. JOEL'S BEDROOM,DAY
111,JOEL BARISH,1,. BORDER'S BOOKSTORE,. BORDER'S BOOKSTORE,NIGHT
111,CLEMENTINE,1,. BORDER'S BOOKSTORE,. BORDER'S BOOKSTORE,NIGHT
112,NAOMI,5,. PARK,. PARK,DAY
112,JOEL BARISH,5,. PARK,. PARK,DAY
113,MALE EMPLOYEE,11,. BORDER'S BOOKSTORE,. BORDER'S BOOKSTORE,NIGHT
113,JOEL BARISH,11,. BORDER'S BOOKSTORE,. BORDER'S BOOKSTORE,NIGHT
113,CLEMENTINE,11,. BORDER'S BOOKSTORE,. BORDER'S BOOKSTORE,NIGHT
113,MARK,11,. BORDER'S BOOKSTORE,. BORDER'S BOOKSTORE,NIGHT
114,NAOMI,2,. ROB AND CARRIE'S CAR,. ROB AND CARRIE'S CAR,NIGHT
114,CARRIE,2,. ROB AND CARRIE'S CAR,. ROB AND CARRIE'S CAR,NIGHT
114,JOEL BARISH,2,. ROB AND CARRIE'S CAR,. ROB AND CARRIE'S CAR,NIGHT
115,JOEL BARISH,1,. BUILDING STAIRWAY,. BUILDING STAIRWAY,NIGHT
116,NAOMI,6,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
116,JOEL BARISH,6,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
117,NAOMI,3,. JOEL'S APARTMENT,. JOEL'S APARTMENT,AFTERNOON
117,JOEL BARISH,3,. JOEL'S APARTMENT,. JOEL'S APARTMENT,AFTERNOON
118,NAOMI,5,. ROB AND CARRIE'S CAR,. ROB AND CARRIE'S CAR,NIGHT
118,CARRIE,5,. ROB AND CARRIE'S CAR,. ROB AND CARRIE'S CAR,NIGHT
118,JOEL BARISH,5,. ROB AND CARRIE'S CAR,. ROB AND CARRIE'S CAR,NIGHT
119,CARRIE,1,. ROB AND CARRIE'S KITCHEN,. ROB AND CARRIE'S KITCHEN,DAY
119,JOEL BARISH,1,. ROB AND CARRIE'S KITCHEN,. ROB AND CARRIE'S KITCHEN,DAY
120,JOEL BARISH,1,. BEACH PARKING LOT,. BEACH PARKING LOT,NIGHT
121,CARRIE,1,. BEACH,. BEACH,NIGHT
121,JOEL BARISH,1,. BEACH,. BEACH,NIGHT
122,ROB,1,. BEACH,. BEACH,MOMENTS LATER
122,JOEL BARISH,1,. BEACH,. BEACH,MOMENTS LATER
123,ROB,34,. BEACH,. BEACH,LATER
123,GREEN REVOLUTION,34,. BEACH,. BEACH,LATER
123,JOEL BARISH,34,. BEACH,. BEACH,LATER
123,CLEMENTINE,34,. BEACH,. BEACH,LATER
123,HOUND,34,. BEACH,. BEACH,LATER
124,NAOMI,10,. HOUSE,. HOUSE,CONTINUOUS
124,AH,10,. HOUSE,. HOUSE,CONTINUOUS
124,DAVID,10,. HOUSE,. HOUSE,CONTINUOUS
124,JOEL BARISH,10,. HOUSE,. HOUSE,CONTINUOUS
124,CLEMENTINE,10,. HOUSE,. HOUSE,CONTINUOUS
125,JOEL BARISH,1,. BEACH,. BEACH,NIGHT
126,ROB,1,. CAR,. CAR,NIGHT
126,CARRIE,1,. CAR,. CAR,NIGHT
126,JOEL BARISH,1,. CAR,. CAR,NIGHT
127,HOWARD MIERZWIAK,2,. JOEL'S BEDROOM,. JOEL'S BEDROOM,EARLY MORNING
127,HOLLIS,2,. JOEL'S BEDROOM,. JOEL'S BEDROOM,EARLY MORNING
127,STAN,2,. JOEL'S BEDROOM,. JOEL'S BEDROOM,EARLY MORNING
127,JOEL BARISH,2,. JOEL'S BEDROOM,. JOEL'S BEDROOM,EARLY MORNING
128,STAN,1,. JOEL'S APARTMENT BUILDING,. JOEL'S APARTMENT BUILDING,EARLY MORNING
128,HOWARD MIERZWIAK,1,. JOEL'S APARTMENT BUILDING,. JOEL'S APARTMENT BUILDING,EARLY MORNING
129,PATRICK,1,. PATRICK'S CAR,. PATRICK'S CAR,EARLY MORNING
129,MARY,1,. PATRICK'S CAR,. PATRICK'S CAR,EARLY MORNING
130,STAN,9,. PARKING STRUCTURE,. PARKING STRUCTURE,EARLY MORNING
130,MARY,9,. PARKING STRUCTURE,. PARKING STRUCTURE,EARLY MORNING
131,JOEL BARISH,1,. JOEL'S BEDROOM,. JOEL'S BEDROOM,MORNING
132,JOEL BARISH,1,. COMMUTER TRAIN STATION,. COMMUTER TRAIN STATION,MORNING
133,NAOMI,1,. OFFICE,. OFFICE,DAY
133,JOEL BARISH,1,. OFFICE,. OFFICE,DAY
134,MARY,1,. LACUNA RECEPTION AREA,. LACUNA RECEPTION AREA,DAY
135,MARY,5,. MIERZWIAK'S OFICE,. MIERZWIAK'S OFICE,CONTINUOUS
135,HOWARD MIERZWIAK,5,. MIERZWIAK'S OFICE,. MIERZWIAK'S OFICE,CONTINUOUS
136,NAOMI,5,. RESTAURANT,. RESTAURANT,NIGHT
136,JOEL BARISH,5,. RESTAURANT,. RESTAURANT,NIGHT
137,NAOMI,2,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
137,JOEL BARISH,2,. JOEL'S BEDROOM,. JOEL'S BEDROOM,NIGHT
138,PATRICK,1,. CLEMENTINE'S APARTMENT,. CLEMENTINE'S APARTMENT,NIGHT
139,JOEL BARISH,1,. COMMUTER TRAIN STATION,. COMMUTER TRAIN STATION,MORNING
140,MARY,1,. MARY'S APARTMENT,. MARY'S APARTMENT,MORNING
140,JOEL BARISH,1,. MARY'S APARTMENT,. MARY'S APARTMENT,MORNING
141,CLEMENTINE,2,. CLEMENTINE'S APARTMENT,. CLEMENTINE'S APARTMENT,NIGHT
141,JOEL BARISH,2,. CLEMENTINE'S APARTMENT,. CLEMENTINE'S APARTMENT,NIGHT
142,NAOMI,9,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
142,JOEL BARISH,9,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
142,CLEMENTINE,9,. JOEL'S APARTMENT,. JOEL'S APARTMENT,NIGHT
143,LISTEN,10,. CHARLES RIVER,. CHARLES RIVER,NIGHT
143,CLEMENTINE,10,. CHARLES RIVER,. CHARLES RIVER,NIGHT
143,JOEL BARISH,10,. CHARLES RIVER,. CHARLES RIVER,NIGHT
144,JOEL BARISH,1,. CLEMENTINE'S APARTMENT,. CLEMENTINE'S APARTMENT,DAY
145,CLEMENTINE,4,. JOEL'S APARTMENT,. JOEL'S APARTMENT,A FEW MINUTES LATER
145,JOEL BARISH,4,. JOEL'S APARTMENT,. JOEL'S APARTMENT,A FEW MINUTES LATER
146,CARRIE,1,. ROB AND CARRIE'S KITCHEN,. ROB AND CARRIE'S KITCHEN,DAY
146,JOEL BARISH,1,. ROB AND CARRIE'S KITCHEN,. ROB AND CARRIE'S KITCHEN,DAY
147,JOEL BARISH,2,. JOEL'S APARTMENT,. JOEL'S APARTMENT,CONTINUOUS
147,CLEMENTINE,2,. JOEL'S APARTMENT,. JOEL'S APARTMENT,CONTINUOUS
148,CLEMENTINE,9,. CLEMENTINE'S APARTMENT,. CLEMENTINE'S APARTMENT,LATER
